Repository,Commit_Hash,Rule_ID,Message,Severity,File_Path,Line_No
applications_contacts,004c8d789dafccc7505d9bd7dcf48afc7b2f89a3,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,241
applications_contacts,004c8d789dafccc7505d9bd7dcf48afc7b2f89a3,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/ContactList.ets,160
applications_contacts,004c8d789dafccc7505d9bd7dcf48afc7b2f89a3,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/ContactList.ets,163
applications_contacts,004c8d789dafccc7505d9bd7dcf48afc7b2f89a3,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/component/contactdetail/DetailCalllog.ets,157
applications_contacts,004c8d789dafccc7505d9bd7dcf48afc7b2f89a3,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/component/contactdetail/DetailCalllog.ets,160
applications_contacts,004c8d789dafccc7505d9bd7dcf48afc7b2f89a3,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/SingleSelectContactPage.ets,118
applications_contacts,004c8d789dafccc7505d9bd7dcf48afc7b2f89a3,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/SingleSelectContactPage.ets,122
applications_contacts,7e5855f44833537e666b4d50dd59d0327fd7ea64,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/dialer/callRecord/AllRecord.ets,52
applications_contacts,7e5855f44833537e666b4d50dd59d0327fd7ea64,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/dialer/callRecord/AllRecord.ets,56
applications_contacts,7e5855f44833537e666b4d50dd59d0327fd7ea64,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,201
applications_contacts,7e5855f44833537e666b4d50dd59d0327fd7ea64,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,204
applications_contacts,7e5855f44833537e666b4d50dd59d0327fd7ea64,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,237
applications_contacts,7e5855f44833537e666b4d50dd59d0327fd7ea64,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,241
applications_contacts,7e5855f44833537e666b4d50dd59d0327fd7ea64,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/ContactList.ets,160
applications_contacts,7e5855f44833537e666b4d50dd59d0327fd7ea64,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/ContactList.ets,163
applications_contacts,7e5855f44833537e666b4d50dd59d0327fd7ea64,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/component/contactdetail/DetailCalllog.ets,157
applications_contacts,7e5855f44833537e666b4d50dd59d0327fd7ea64,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/component/contactdetail/DetailCalllog.ets,160
applications_contacts,7e5855f44833537e666b4d50dd59d0327fd7ea64,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/SingleSelectContactPage.ets,118
applications_contacts,7e5855f44833537e666b4d50dd59d0327fd7ea64,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/SingleSelectContactPage.ets,122
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/dialer/callRecord/AllRecord.ets,51
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/dialer/callRecord/AllRecord.ets,55
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/dialer/callRecord/AllRecord.ets,58
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,200
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,203
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,217
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,236
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,240
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,273
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/ContactList.ets,160
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/ContactList.ets,163
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/ContactList.ets,198
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/component/contactdetail/DetailCalllog.ets,157
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/component/contactdetail/DetailCalllog.ets,160
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/component/contactdetail/DetailCalllog.ets,171
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/SingleSelectContactPage.ets,118
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/SingleSelectContactPage.ets,122
applications_contacts,e833bd81bfc8974d6775c968fda620c512890714,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/SingleSelectContactPage.ets,156
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/dialer/callRecord/AllRecord.ets,54
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/dialer/callRecord/AllRecord.ets,58
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/dialer/callRecord/AllRecord.ets,61
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,201
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,204
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,218
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,237
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,241
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,274
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/details/ContactDetail.ets,227
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/details/ContactDetail.ets,298
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/details/ContactDetail.ets,310
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/ContactList.ets,161
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/ContactList.ets,164
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/ContactList.ets,199
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/SingleSelectContactPage.ets,120
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/SingleSelectContactPage.ets,124
applications_contacts,19fbb71f96285d2f07018123d9f8af331ce71c4d,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/SingleSelectContactPage.ets,151
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/dialer/callRecord/AllRecord.ets,64
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/dialer/callRecord/AllRecord.ets,68
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/dialer/callRecord/AllRecord.ets,71
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,201
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,204
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,218
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,237
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,241
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,274
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/details/ContactDetail.ets,262
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/details/ContactDetail.ets,335
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/details/ContactDetail.ets,347
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/ContactList.ets,161
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/ContactList.ets,164
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/ContactList.ets,199
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/SingleSelectContactPage.ets,120
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/SingleSelectContactPage.ets,124
applications_contacts,20e051459fa954c9bae13a406617e8ff11c00602,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/SingleSelectContactPage.ets,151
applications_contacts,5a7d4e730987ea54351ad5efa8e63e0e49aa39fc,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/dialer/callRecord/AllRecord.ets,74
applications_contacts,5a7d4e730987ea54351ad5efa8e63e0e49aa39fc,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/dialer/callRecord/AllRecord.ets,78
applications_contacts,5a7d4e730987ea54351ad5efa8e63e0e49aa39fc,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/dialer/callRecord/AllRecord.ets,81
applications_contacts,5a7d4e730987ea54351ad5efa8e63e0e49aa39fc,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,201
applications_contacts,5a7d4e730987ea54351ad5efa8e63e0e49aa39fc,@performance/hp-arkui-use-reusable-component,Use reusable components to define complex components whenever possible,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,204
applications_contacts,5a7d4e730987ea54351ad5efa8e63e0e49aa39fc,@performance/hp-arkui-no-stringify-in-lazyforeach-key-generator,Do not use stringify in the key generator function of LazyForEach,warn,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,218
applications_contacts,5a7d4e730987ea54351ad5efa8e63e0e49aa39fc,@performance/hp-arkui-set-cache-count-for-lazyforeach-grid,Set cachedCount to an appropriate value when using LazyForEach in grids,suggestion,E:/huawei/project/applications_contacts/entry/src/main/ets/pages/contacts/batchselectcontacts/BatchSelectContactsPage.ets,237
